Rndcg                 	052	0.8005
ndcg_cut_5            	052	1.0000
ndcg_cut_10           	052	1.0000
ndcg_cut_15           	052	1.0000
ndcg_cut_20           	052	1.0000
ndcg_cut_30           	052	1.0000
ndcg_cut_100          	052	0.9606
ndcg_cut_200          	052	0.8593
ndcg_cut_500          	052	0.8049
ndcg_cut_1000         	052	0.8773
map_cut_5             	052	0.0180
map_cut_10            	052	0.0360
map_cut_15            	052	0.0540
map_cut_20            	052	0.0719
map_cut_30            	052	0.1079
map_cut_100           	052	0.3349
map_cut_200           	052	0.5652
map_cut_500           	052	0.6781
map_cut_1000          	052	0.7118
relative_P_5          	052	1.0000
relative_P_10         	052	1.0000
relative_P_15         	052	1.0000
relative_P_20         	052	1.0000
relative_P_30         	052	1.0000
relative_P_100        	052	0.9500
relative_P_200        	052	0.8250
relative_P_500        	052	0.7734
relative_P_1000       	052	0.8849
success_1             	052	1.0000
success_5             	052	1.0000
success_10            	052	1.0000
set_P                 	052	0.2460
set_relative_P        	052	0.8849
set_recall            	052	0.8849
set_map               	052	0.2177
set_F                 	052	0.3850
num_nonrel_judged_ret 	052	0
num_ret               	053	1000
num_rel               	053	270
num_rel_ret           	053	251
map                   	053	0.4746
Rprec                 	053	0.5037
bpref                 	053	0.9296
recip_rank            	053	0.3333
iprec_at_recall_0.00  	053	0.7391
iprec_at_recall_0.10  	053	0.7188
iprec_at_recall_0.20  	053	0.6747
iprec_at_recall_0.30  	053	0.6054
iprec_at_recall_0.40  	053	0.5343
iprec_at_recall_0.50  	053	0.5055
iprec_at_recall_0.60  	053	0.4723
iprec_at_recall_0.70  	053	0.4289
iprec_at_recall_0.80  	053	0.3103
iprec_at_recall_0.90  	053	0.2798
iprec_at_recall_1.00  	053	0.0000
P_5                   	053	0.4000
P_10                  	053	0.6000
P_15                  	053	0.6667
P_20                  	053	0.7000
P_30                  	053	0.6667
P_100                 	053	0.6400
P_200                 	053	0.5350
P_500                 	053	0.3980
P_1000                	053	0.2510
relstring             	053	'--11--1111'
recall_5              	053	0.0074
recall_10             	053	0.0222
recall_15             	053	0.0370
recall_20             	053	0.0519
recall_30             	053	0.0741
recall_100            	053	0.2370
recall_200            	053	0.3963
recall_500            	053	0.7370
recall_1000           	053	0.9296
infAP                 	053	0.4746
Rprec_mult_0.20       	053	0.6852
Rprec_mult_0.40       	053	0.6389
Rprec_mult_0.60       	053	0.5926
Rprec_mult_0.80       	053	0.5278
Rprec_mult_1.00       	053	0.5037
Rprec_mult_1.20       	053	0.4815
Rprec_mult_1.40       	053	0.4630
Rprec_mult_1.60       	053	0.4329
Rprec_mult_1.80       	053	0.4053
Rprec_mult_2.00       	053	0.3741
utility               	053	-498.0000
11pt_avg              	053	0.4790
binG                  	053	0.1595
G                     	053	0.1595
ndcg                  	053	0.8120
ndcg_rel              	053	0.6353
Rndcg                 	053	0.6648
ndcg_cut_5            	053	0.3156
ndcg_cut_10           	053	0.4775
ndcg_cut_15           	053	0.5502
ndcg_cut_20           	053	0.5932
ndcg_cut_30           	053	0.5966
ndcg_cut_100          	053	0.6177
ndcg_cut_200          	053	0.5440
ndcg_cut_500          	053	0.6875
ndcg_cut_1000         	053	0.8120
map_cut_5             	053	0.0031
map_cut_10            	053	0.0108
map_cut_15            	053	0.0205
map_cut_20            	053	0.0310
map_cut_30            	053	0.0471
map_cut_100           	053	0.1574
map_cut_200           	053	0.2525
map_cut_500           	053	0.4169
map_cut_1000          	053	0.4746
relative_P_5          	053	0.4000
relative_P_10         	053	0.6000
relative_P_15         	053	0.6667
relative_P_20         	053	0.7000
relative_P_30         	053	0.6667
relative_P_100        	053	0.6400
relative_P_200        	053	0.5350
relative_P_500        	053	0.7370
relative_P_1000       	053	0.9296
success_1             	053	0.0000
success_5             	053	1.0000
success_10            	053	1.0000
set_P                 	053	0.2510
set_relative_P        	053	0.9296
set_recall            	053	0.9296
set_map               	053	0.2333
set_F                 	053	0.3953
num_nonrel_judged_ret 	053	0
num_ret               	054	1000
num_rel               	054	92
num_rel_ret           	054	89
map                   	054	0.4507
Rprec                 	054	0.4239
bpref                 	054	0.9674
recip_rank            	054	1.0000
iprec_at_recall_0.00  	054	1.0000
iprec_at_recall_0.10  	054	0.7857
iprec_at_recall_0.20  	054	0.6364
iprec_at_recall_0.30  	054	0.5600
iprec_at_recall_0.40  	054	0.4432
iprec_at_recall_0.50  	054	0.4094
iprec_at_recall_0.60  	054	0.3660
iprec_at_recall_0.70  	054	0.3188
iprec_at_recall_0.80  	054	0.2427
iprec_at_recall_0.90  	054	0.1875
iprec_at_recall_1.00  	054	0.0000
P_5                   	054	1.0000
P_10                  	054	0.9000
P_15                  	054	0.7333
P_20                  	054	0.7500
P_30                  	054	0.6333
P_100                 	054	0.4100
P_200                 	054	0.3050
P_500                 	054	0.1740
P_1000                	054	0.0890
relstring             	054	'111111-111'
recall_5              	054	0.0543
recall_10             	054	0.0978
recall_15             	054	0.1196
recall_20             	054	0.1630
recall_30             	054	0.2065
recall_100            	054	0.4457
recall_200            	054	0.6630
recall_500            	054	0.9457
recall_1000           	054	0.9674
infAP                 	054	0.4507
Rprec_mult_0.20       	054	0.7368
Rprec_mult_0.40       	054	0.6216
Rprec_mult_0.60       	054	0.5179
Rprec_mult_0.80       	054	0.4324
Rprec_mult_1.00       	054	0.4239
Rprec_mult_1.20       	054	0.3964
Rprec_mult_1.40       	054	0.4031
Rprec_mult_1.60       	054	0.3716
Rprec_mult_1.80       	054	0.3434
Rprec_mult_2.00       	054	0.3261
utility               	054	-822.0000
11pt_avg              	054	0.4500
binG                  	054	0.2455
G                     	054	0.2455
ndcg                  	054	0.8343
ndcg_rel              	054	0.7084
Rndcg                 	054	0.6694
ndcg_cut_5            	054	1.0000
ndcg_cut_10           	054	0.9266
ndcg_cut_15           	054	0.8068
ndcg_cut_20           	054	0.8044
ndcg_cut_30           	054	0.7102
ndcg_cut_100          	054	0.5199
ndcg_cut_200          	054	0.6634
ndcg_cut_500          	054	0.8234
ndcg_cut_1000         	054	0.8343
map_cut_5             	054	0.0543
map_cut_10            	054	0.0942
map_cut_15            	054	0.1111
map_cut_20            	054	0.1428
map_cut_30            	054	0.1721
map_cut_100           	054	0.2941
map_cut_200           	054	0.3774
map_cut_500           	054	0.4477
map_cut_1000          	054	0.4507
relative_P_5          	054	1.0000
relative_P_10         	054	0.9000
relative_P_15         	054	0.7333
relative_P_20         	054	0.7500
relative_P_30         	054	0.6333
relative_P_100        	054	0.4457
relative_P_200        	054	0.6630
relative_P_500        	054	0.9457
relative_P_1000       	054	0.9674
success_1             	054	1.0000
success_5             	054	1.0000
success_10            	054	1.0000
set_P                 	054	0.0890
set_relative_P        	054	0.9674
set_recall            	054	0.9674
set_map               	054	0.0861
set_F                 	054	0.1630
num_nonrel_judged_ret 	054	0
num_ret               	055	1000
num_rel               	055	243
num_rel_ret           	055	225
map                   	055	0.4903
Rprec                 	055	0.5391
bpref                 	055	0.9259
recip_rank            	055	0.1667
iprec_at_recall_0.00  	055	0.6774
iprec_at_recall_0.10  	055	0.6774
iprec_at_recall_0.20  	055	0.6753
iprec_at_recall_0.30  	055	0.6435
iprec_at_recall_0.40  	055	0.6280
iprec_at_recall_0.50  	055	0.5860
iprec_at_recall_0.60  	055	0.5193
iprec_at_recall_0.70  	055	0.4872
iprec_at_recall_0.80  	055	0.3539
iprec_at_recall_0.90  	055	0.3217
iprec_at_recall_1.00  	055	0.0000
P_5                   	055	0.0000
P_10                  	055	0.3000
P_15                  	055	0.4667
P_20                  	055	0.5000
P_30                  	055	0.5333
P_100                 	055	0.6500
P_200                 	055	0.5850
P_500                 	055	0.3720
P_1000                	055	0.2250
relstring             	055	'-----1--11'
recall_5              	055	0.0000
recall_10             	055	0.0123
recall_15             	055	0.0288
recall_20             	055	0.0412
recall_30             	055	0.0658
recall_100            	055	0.2675
recall_200            	055	0.4815
recall_500            	055	0.7654
recall_1000           	055	0.9259
infAP                 	055	0.4903
Rprec_mult_0.20       	055	0.6531
Rprec_mult_0.40       	055	0.6531
Rprec_mult_0.60       	055	0.6233
Rprec_mult_0.80       	055	0.5949
Rprec_mult_1.00       	055	0.5391
Rprec_mult_1.20       	055	0.5137
Rprec_mult_1.40       	055	0.4927
Rprec_mult_1.60       	055	0.4524
Rprec_mult_1.80       	055	0.4178
Rprec_mult_2.00       	055	0.3827
utility               	055	-550.0000
11pt_avg              	055	0.5063
binG                  	055	0.1589
G                     	055	0.1589
ndcg                  	055	0.7976
ndcg_rel              	055	0.6083
Rndcg                 	055	0.6636
ndcg_cut_5            	055	0.0000
ndcg_cut_10           	055	0.2083
ndcg_cut_15           	055	0.3426
ndcg_cut_20           	055	0.3839
ndcg_cut_30           	055	0.4362
ndcg_cut_100          	055	0.5877
ndcg_cut_200          	055	0.5618
ndcg_cut_500          	055	0.6932
ndcg_cut_1000         	055	0.7976
map_cut_5             	055	0.0000
map_cut_10            	055	0.0028
map_cut_15            	055	0.0099
map_cut_20            	055	0.0157
map_cut_30            	055	0.0295
map_cut_100           	055	0.1583
map_cut_200           	055	0.2927
map_cut_500           	055	0.4365
map_cut_1000          	055	0.4903
relative_P_5          	055	0.0000
relative_P_10         	055	0.3000
relative_P_15         	055	0.4667
relative_P_20         	055	0.5000
relative_P_30         	055	0.5333
relative_P_100        	055	0.6500
relative_P_200        	055	0.5850
relative_P_500        	055	0.7654
relative_P_1000       	055	0.9259
success_1             	055	0.0000
success_5             	055	0.0000
success_10            	055	1.0000
set_P                 	055	0.2250
set_relative_P        	055	0.9259
set_recall            	055	0.9259
set_map               	055	0.2083
set_F                 	055	0.3620
num_nonrel_judged_ret 	055	0
num_ret               	056	1000
num_rel               	056	284
num_rel_ret           	056	269
map                   	056	0.8245
Rprec                 	056	0.7817
bpref                 	056	0.9472
recip_rank            	056	1.0000
iprec_at_recall_0.00  	056	1.0000
iprec_at_recall_0.10  	056	1.0000
iprec_at_recall_0.20  	056	1.0000
iprec_at_recall_0.30  	056	0.9298
iprec_at_recall_0.40  	056	0.9262
iprec_at_recall_0.50  	056	0.9103
iprec_at_recall_0.60  	056	0.8680
iprec_at_recall_0.70  	056	0.8439
iprec_at_recall_0.80  	056	0.7703
iprec_at_recall_0.90  	056	0.6384
iprec_at_recall_1.00  	056	0.0000
P_5                   	056	1.0000
P_10                  	056	1.0000
P_15                  	056	1.0000
P_20                  	056	1.0000
P_30                  	056	1.0000
P_100                 	056	0.9200
P_200                 	056	0.8650
P_500                 	056	0.5200
P_1000                	056	0.2690
relstring             	056	'1111111111'
recall_5              	056	0.0176
recall_10             	056	0.0352
recall_15             	056	0.0528
recall_20             	056	0.0704
recall_30             	056	0.1056
recall_100            	056	0.3239
recall_200            	056	0.6092
recall_500            	056	0.9155
recall_1000           	056	0.9472
infAP                 	056	0.8245
Rprec_mult_0.20       	056	1.0000
Rprec_mult_0.40       	056	0.9298
Rprec_mult_0.60       	056	0.8772
Rprec_mult_0.80       	056	0.8421
Rprec_mult_1.00       	056	0.7817
Rprec_mult_1.20       	056	0.7038
Rprec_mult_1.40       	056	0.6382
Rprec_mult_1.60       	056	0.5692
Rprec_mult_1.80       	056	0.5078
Rprec_mult_2.00       	056	0.4577
utility               	056	-462.0000
11pt_avg              	056	0.8079
binG                  	056	0.3980
G                     	056	0.3980
ndcg                  	056	0.9379
ndcg_rel              	056	0.9277
Rndcg                 	056	0.8781
ndcg_cut_5            	056	1.0000
ndcg_cut_10           	056	1.0000
ndcg_cut_15           	056	1.0000
ndcg_cut_20           	056	1.0000
ndcg_cut_30           	056	1.0000
ndcg_cut_100          	056	0.9401
ndcg_cut_200          	056	0.8896
ndcg_cut_500          	056	0.9175
ndcg_cut_1000         	056	0.9379
map_cut_5             	056	0.0176
map_cut_10            	056	0.0352
map_cut_15            	056	0.0528
map_cut_20            	056	0.0704
map_cut_30            	056	0.1056
map_cut_100           	056	0.3196
map_cut_200           	056	0.5778
map_cut_500           	056	0.8143
map_cut_1000          	056	0.8245
relative_P_5          	056	1.0000
relative_P_10         	056	1.0000
relative_P_15         	056	1.0000
relative_P_20         	056	1.0000
relative_P_30         	056	1.0000
relative_P_100        	056	0.9200
relative_P_200        	056	0.8650
relative_P_500        	056	0.9155
relative_P_1000       	056	0.9472
success_1             	056	1.0000
success_5             	056	1.0000
success_10            	056	1.0000
set_P                 	056	0.2690
set_relative_P        	056	0.9472
set_recall            	056	0.9472
set_map               	056	0.2548
set_F                 	056	0.4190
num_nonrel_judged_ret 	056	0
num_ret               	058	1000
num_rel               	058	99
num_rel_ret           	058	98
map                   	058	0.7699
Rprec                 	058	0.7273
bpref                 	058	0.9899
recip_rank            	058	1.0000
iprec_at_recall_0.00  	058	1.0000
iprec_at_recall_0.10  	058	0.9394
iprec_at_recall_0.20  	058	0.9394
iprec_at_recall_0.30  	058	0.9394
iprec_at_recall_0.40  	058	0.9091
iprec_at_recall_0.50  	058	0.8281
iprec_at_recall_0.60  	058	0.7952
iprec_at_recall_0.70  	058	0.7778
iprec_at_recall_0.80  	058	0.6780
iprec_at_recall_0.90  	058	0.4712
iprec_at_recall_1.00  	058	0.0000
P_5                   	058	1.0000
P_10                  	058	0.9000
P_15                  	058	0.9333
P_20                  	058	0.9000
P_30                  	058	0.9333
P_100                 	058	0.7200
P_200                 	058	0.4500
P_500                 	058	0.1900
P_1000                	058	0.0980
relstring             	058	'111111-111'
recall_5              	058	0.0505
recall_10             	058	0.0909
recall_15             	058	0.1414
recall_20             	058	0.1818
recall_30             	058	0.2828
recall_100            	058	0.7273
recall_200            	058	0.9091
recall_500            	058	0.9596
recall_1000           	058	0.9899
infAP                 	058	0.7699
Rprec_mult_0.20       	058	0.9000
Rprec_mult_0.40       	058	0.9250
Rprec_mult_0.60       	058	0.8167
Rprec_mult_0.80       	058	0.7875
Rprec_mult_1.00       	058	0.7273
Rprec_mult_1.20       	058	0.6723
Rprec_mult_1.40       	058	0.5899
Rprec_mult_1.60       	058	0.5346
Rprec_mult_1.80       	058	0.4972
Rprec_mult_2.00       	058	0.4545
utility               	058	-804.0000
11pt_avg              	058	0.7525
binG                  	058	0.3642
G                     	058	0.3642
ndcg                  	058	0.9420
ndcg_rel              	058	0.8896
Rndcg                 	058	0.8585
ndcg_cut_5            	058	1.0000
ndcg_cut_10           	058	0.9266
ndcg_cut_15           	058	0.9431
ndcg_cut_20           	058	0.9186
ndcg_cut_30           	058	0.9374
ndcg_cut_100          	058	0.7750
ndcg_cut_200          	058	0.8979
ndcg_cut_500          	058	0.9265
ndcg_cut_1000         	058	0.9420
map_cut_5             	058	0.0505
map_cut_10            	058	0.0875
map_cut_15            	058	0.1341
map_cut_20            	058	0.1707
map_cut_30            	058	0.2636
map_cut_100           	058	0.6378
map_cut_200           	058	0.7507
map_cut_500           	058	0.7651
map_cut_1000          	058	0.7699
relative_P_5          	058	1.0000
relative_P_10         	058	0.9000
relative_P_15         	058	0.9333
relative_P_20         	058	0.9000
relative_P_30         	058	0.9333
relative_P_100        	058	0.7273
relative_P_200        	058	0.9091
relative_P_500        	058	0.9596
relative_P_1000       	058	0.9899
success_1             	058	1.0000
success_5             	058	1.0000
success_10            	058	1.0000
set_P                 	058	0.0980
set_relative_P        	058	0.9899
set_recall            	058	0.9899
set_map               	058	0.0970
set_F                 	058	0.1783
num_nonrel_judged_ret 	058	0
num_ret               	059	1000
num_rel               	059	507
num_rel_ret           	059	85
map                   	059	0.0389
Rprec                 	059	0.1460
bpref                 	059	0.1677
recip_rank            	059	1.0000
iprec_at_recall_0.00  	059	1.0000
iprec_at_recall_0.10  	059	0.2107
iprec_at_recall_0.20  	059	0.0000
iprec_at_recall_0.30  	059	0.0000
iprec_at_recall_0.40  	059	0.0000
iprec_at_recall_0.50  	059	0.0000
iprec_at_recall_0.60  	059	0.0000
iprec_at_recall_0.70  	059	0.0000
iprec_at_recall_0.80  	059	0.0000
iprec_at_recall_0.90  	059	0.0000
iprec_at_recall_1.00  	059	0.0000
P_5                   	059	0.4000
P_10                  	059	0.4000
P_15                  	059	0.3333
P_20                  	059	0.3000
P_30                  	059	0.2000
P_100                 	059	0.2600
P_200                 	059	0.2250
P_500                 	059	0.1480
P_1000                	059	0.0850
relstring             	059	'1--1---1-1'
recall_5              	059	0.0039
recall_10             	059	0.0079
recall_15             	059	0.0099
recall_20             	059	0.0118
recall_30             	059	0.0118
recall_100            	059	0.0513
recall_200            	059	0.0888
recall_500            	059	0.1460
recall_1000           	059	0.1677
infAP                 	059	0.0389
Rprec_mult_0.20       	059	0.2549
Rprec_mult_0.40       	059	0.2266
Rprec_mult_0.60       	059	0.1934
Rprec_mult_0.80       	059	0.1700
Rprec_mult_1.00       	059	0.1460
Rprec_mult_1.20       	059	0.1248
Rprec_mult_1.40       	059	0.1113
Rprec_mult_1.60       	059	0.1022
Rprec_mult_1.80       	059	0.0931
Rprec_mult_2.00       	059	0.0838
utility               	059	-830.0000
11pt_avg              	059	0.1101
binG                  	059	0.0277
G                     	059	0.0277
ndcg                  	059	0.1859
ndcg_rel              	059	0.1990
Rndcg                 	059	0.1778
ndcg_cut_5            	059	0.4852
ndcg_cut_10           	059	0.4479
ndcg_cut_15           	059	0.3899
ndcg_cut_20           	059	0.3593
ndcg_cut_30           	059	0.2761
ndcg_cut_100          	059	0.2854
ndcg_cut_200          	059	0.2466
ndcg_cut_500          	059	0.1715
ndcg_cut_1000         	059	0.1859
map_cut_5             	059	0.0030
map_cut_10            	059	0.0045
map_cut_15            	059	0.0051
map_cut_20            	059	0.0059
map_cut_30            	059	0.0059
map_cut_100           	059	0.0166
map_cut_200           	059	0.0253
map_cut_500           	059	0.0364
map_cut_1000          	059	0.0389
relative_P_5          	059	0.4000
relative_P_10         	059	0.4000
relative_P_15         	059	0.3333
relative_P_20         	059	0.3000
relative_P_30         	059	0.2000
relative_P_100        	059	0.2600
relative_P_200        	059	0.2250
relative_P_500        	059	0.1480
relative_P_1000       	059	0.1677
success_1             	059	1.0000
success_5             	059	1.0000
success_10            	059	1.0000
set_P                 	059	0.0850
set_relative_P        	059	0.1677
set_recall            	059	0.1677
set_map               	059	0.0143
set_F                 	059	0.1128
num_nonrel_judged_ret 	059	0
num_ret               	060	1000
num_rel               	060	9
num_rel_ret           	060	4
map                   	060	0.0325
Rprec                 	060	0.0000
bpref                 	060	0.4444
recip_rank            	060	0.0769
iprec_at_recall_0.00  	060	0.0952
iprec_at_recall_0.10  	060	0.0952
iprec_at_recall_0.20  	060	0.0952
iprec_at_recall_0.30  	060	0.0882
iprec_at_recall_0.40  	060	0.0325
iprec_at_recall_0.50  	060	0.0000
iprec_at_recall_0.60  	060	0.0000
iprec_at_recall_0.70  	060	0.0000
iprec_at_recall_0.80  	060	0.0000
iprec_at_recall_0.90  	060	0.0000
iprec_at_recall_1.00  	060	0.0000
P_5                   	060	0.0000
P_10                  	060	0.0000
P_15                  	060	0.0667
P_20                  	060	0.0500
P_30                  	060	0.0667
P_100                 	060	0.0300
P_200                 	060	0.0200
P_500                 	060	0.0080
P_1000                	060	0.0040
relstring             	060	'----------'
recall_5              	060	0.0000
recall_10             	060	0.0000
recall_15             	060	0.1111
recall_20             	060	0.1111
recall_30             	060	0.2222
recall_100            	060	0.3333
recall_200            	060	0.4444
recall_500            	060	0.4444
recall_1000           	060	0.4444
infAP                 	060	0.0325
Rprec_mult_0.20       	060	0.0000
Rprec_mult_0.40       	060	0.0000
Rprec_mult_0.60       	060	0.0000
Rprec_mult_0.80       	060	0.0000
Rprec_mult_1.00       	060	0.0000
Rprec_mult_1.20       	060	0.0000
Rprec_mult_1.40       	060	0.0769
Rprec_mult_1.60       	060	0.0667
Rprec_mult_1.80       	060	0.0588
Rprec_mult_2.00       	060	0.0556
utility               	060	-992.0000
11pt_avg              	060	0.0370
binG                  	060	0.0926
G                     	060	0.0926
ndcg                  	060	0.1941
ndcg_rel              	060	0.1668
Rndcg                 	060	0.0970
ndcg_cut_5            	060	0.0000
ndcg_cut_10           	060	0.0000
ndcg_cut_15           	060	0.0617
ndcg_cut_20           	060	0.0617
ndcg_cut_30           	060	0.1144
ndcg_cut_100          	060	0.1603
ndcg_cut_200          	060	0.1941
ndcg_cut_500          	060	0.1941
ndcg_cut_1000         	060	0.1941
map_cut_5             	060	0.0000
map_cut_10            	060	0.0000
map_cut_15            	060	0.0085
map_cut_20            	060	0.0085
map_cut_30            	060	0.0191
map_cut_100           	060	0.0289
map_cut_200           	060	0.0325
map_cut_500           	060	0.0325
map_cut_1000          	060	0.0325
relative_P_5          	060	0.0000
relative_P_10         	060	0.0000
relative_P_15         	060	0.1111
relative_P_20         	060	0.1111
relative_P_30         	060	0.2222
relative_P_100        	060	0.3333
relative_P_200        	060	0.4444
relative_P_500        	060	0.4444
relative_P_1000       	060	0.4444
success_1             	060	0.0000
success_5             	060	0.0000
success_10            	060	0.0000
set_P                 	060	0.0040
set_relative_P        	060	0.4444
set_recall            	060	0.4444
set_map               	060	0.0018
set_F                 	060	0.0079
num_nonrel_judged_ret 	060	0
num_ret               	061	1000
num_rel               	061	67
num_rel_ret           	061	60
map                   	061	0.2896
Rprec                 	061	0.2985
bpref                 	061	0.8955
recip_rank            	061	1.0000
iprec_at_recall_0.00  	061	1.0000
iprec_at_recall_0.10  	061	0.7500
iprec_at_recall_0.20  	061	0.5385
iprec_at_recall_0.30  	061	0.3448
iprec_at_recall_0.40  	061	0.3214
iprec_at_recall_0.50  	061	0.2071
iprec_at_recall_0.60  	061	0.1458
iprec_at_recall_0.70  	061	0.1190
iprec_at_recall_0.80  	061	0.0739
iprec_at_recall_0.90  	061	0.0000
iprec_at_recall_1.00  	061	0.0000
P_5                   	061	0.8000
P_10                  	061	0.7000
P_15                  	061	0.6000
P_20                  	061	0.5500
P_30                  	061	0.4667
P_100                 	061	0.2900
P_200                 	061	0.1750
P_500                 	061	0.0980
P_1000                	061	0.0600
relstring             	061	'11-111-1-1'
recall_5              	061	0.0597
recall_10             	061	0.1045
recall_15             	061	0.1343
recall_20             	061	0.1642
recall_30             	061	0.2090
recall_100            	061	0.4328
recall_200            	061	0.5224
recall_500            	061	0.7313
recall_1000           	061	0.8955
infAP                 	061	0.2896
Rprec_mult_0.20       	061	0.6429
Rprec_mult_0.40       	061	0.5185
Rprec_mult_0.60       	061	0.3902
Rprec_mult_0.80       	061	0.3519
Rprec_mult_1.00       	061	0.2985
Rprec_mult_1.20       	061	0.3086
Rprec_mult_1.40       	061	0.2872
Rprec_mult_1.60       	061	0.2778
Rprec_mult_1.80       	061	0.2645
Rprec_mult_2.00       	061	0.2463
utility               	061	-880.0000
11pt_avg              	061	0.3182
binG                  	061	0.2039
G                     	061	0.2039
ndcg                  	061	0.7146
ndcg_rel              	061	0.6171
Rndcg                 	061	0.5523
ndcg_cut_5            	061	0.8304
ndcg_cut_10           	061	0.7503
ndcg_cut_15           	061	0.6753
ndcg_cut_20           	061	0.6275
ndcg_cut_30           	061	0.5528
ndcg_cut_100          	061	0.4797
ndcg_cut_200          	061	0.5338
ndcg_cut_500          	061	0.6416
ndcg_cut_1000         	061	0.7146
map_cut_5             	061	0.0530
map_cut_10            	061	0.0871
map_cut_15            	061	0.1091
map_cut_20            	061	0.1252
map_cut_30            	061	0.1494
map_cut_100           	061	0.2255
