051 Q0 AP890817-0225 140 -8.6118 indri
051 Q0 AP881028-0294 141 -8.61218 indri
051 Q0 AP891129-0025 142 -8.61593 indri
051 Q0 AP880706-0105 143 -8.61807 indri
051 Q0 AP880705-0169 144 -8.62259 indri
051 Q0 AP890517-0089 145 -8.62384 indri
051 Q0 AP880720-0216 146 -8.62415 indri
051 Q0 AP880712-0156 147 -8.62518 indri
051 Q0 AP890506-0013 148 -8.63102 indri
051 Q0 AP890630-0056 149 -8.63199 indri
051 Q0 AP890731-0272 150 -8.63312 indri
051 Q0 AP880713-0126 151 -8.63314 indri
051 Q0 AP880709-0108 152 -8.63437 indri
051 Q0 AP880708-0096 153 -8.63499 indri
051 Q0 AP891208-0192 154 -8.63565 indri
051 Q0 AP890729-0071 155 -8.63894 indri
051 Q0 AP891101-0286 156 -8.6399 indri
051 Q0 AP880517-0253 157 -8.641 indri
051 Q0 AP880905-0132 158 -8.64175 indri
051 Q0 AP880624-0180 159 -8.64297 indri
051 Q0 AP880624-0282 160 -8.64371 indri
051 Q0 AP880908-0136 161 -8.64601 indri
051 Q0 AP890816-0062 162 -8.64622 indri
051 Q0 AP880417-0079 163 -8.64713 indri
051 Q0 AP890721-0245 164 -8.64754 indri
051 Q0 AP891128-0218 165 -8.64944 indri
051 Q0 AP880805-0037 166 -8.65105 indri
051 Q0 AP880928-0210 167 -8.65142 indri
051 Q0 AP891003-0130 168 -8.65658 indri
051 Q0 AP890310-0316 169 -8.65816 indri
051 Q0 AP890707-0209 170 -8.66001 indri
051 Q0 AP880708-0020 171 -8.66023 indri
051 Q0 AP880520-0261 172 -8.66756 indri
051 Q0 AP891018-0037 173 -8.6678 indri
051 Q0 AP880714-0180 174 -8.67098 indri
051 Q0 AP890427-0306 175 -8.67192 indri
051 Q0 AP880428-0301 176 -8.67192 indri
051 Q0 AP880708-0162 177 -8.67424 indri
051 Q0 AP880217-0261 178 -8.6759 indri
051 Q0 AP880704-0089 179 -8.67602 indri
051 Q0 AP890515-0080 180 -8.67807 indri
051 Q0 AP880626-0019 181 -8.68238 indri
051 Q0 AP890628-0005 182 -8.68356 indri
051 Q0 AP881126-0001 183 -8.68554 indri
051 Q0 AP880426-0025 184 -8.68741 indri
051 Q0 AP881130-0262 185 -8.68917 indri
051 Q0 AP881017-0296 186 -8.68988 indri
051 Q0 AP890606-0198 187 -8.69024 indri
051 Q0 AP881021-0179 188 -8.6906 indri
051 Q0 AP880314-0167 189 -8.69328 indri
051 Q0 AP880720-0294 190 -8.69379 indri
051 Q0 AP880707-0127 191 -8.69415 indri
051 Q0 AP880708-0044 192 -8.69556 indri
051 Q0 AP881021-0256 193 -8.69592 indri
051 Q0 AP890411-0010 194 -8.69895 indri
051 Q0 AP880618-0073 195 -8.70005 indri
051 Q0 AP890412-0286 196 -8.70086 indri
051 Q0 AP890707-0114 197 -8.70121 indri
051 Q0 AP890410-0121 198 -8.7031 indri
051 Q0 AP880612-0006 199 -8.70451 indri
051 Q0 AP880915-0047 200 -8.70508 indri
051 Q0 AP880704-0136 201 -8.70572 indri
051 Q0 AP890502-0093 202 -8.71248 indri
051 Q0 AP890914-0250 203 -8.71346 indri
051 Q0 AP880706-0194 204 -8.7138 indri
051 Q0 AP891011-0163 205 -8.71554 indri
051 Q0 AP881205-0196 206 -8.71589 indri
051 Q0 AP890606-0044 207 -8.71716 indri
051 Q0 AP881203-0116 208 -8.71814 indri
051 Q0 AP880509-0225 209 -8.71919 indri
051 Q0 AP880714-0190 210 -8.72039 indri
051 Q0 AP880820-0098 211 -8.72383 indri
051 Q0 AP880831-0109 212 -8.72507 indri
051 Q0 AP880831-0183 213 -8.7292 indri
051 Q0 AP880420-0287 214 -8.72958 indri
051 Q0 AP880706-0213 215 -8.73137 indri
051 Q0 AP880518-0348 216 -8.73232 indri
051 Q0 AP880729-0058 217 -8.73342 indri
051 Q0 AP890109-0144 218 -8.73411 indri
051 Q0 AP890115-0012 219 -8.73424 indri
051 Q0 AP880617-0289 220 -8.73455 indri
051 Q0 AP880706-0147 221 -8.73597 indri
051 Q0 AP880728-0192 222 -8.73818 indri
051 Q0 AP880315-0195 223 -8.74092 indri
051 Q0 AP891130-0010 224 -8.74251 indri
051 Q0 AP881202-0163 225 -8.74494 indri
051 Q0 AP890503-0044 226 -8.74504 indri
051 Q0 AP891002-0199 227 -8.74555 indri
051 Q0 AP891002-0334 228 -8.7473 indri
051 Q0 AP890918-0116 229 -8.74756 indri
051 Q0 AP880815-0175 230 -8.74998 indri
051 Q0 AP890428-0090 231 -8.75048 indri
051 Q0 AP880513-0252 232 -8.75199 indri
051 Q0 AP890105-0233 233 -8.75367 indri
051 Q0 AP880901-0271 234 -8.7539 indri
051 Q0 AP891024-0145 235 -8.75853 indri
051 Q0 AP881104-0232 236 -8.76051 indri
051 Q0 AP890823-0099 237 -8.76264 indri
051 Q0 AP880706-0087 238 -8.7633 indri
051 Q0 AP890413-0262 239 -8.7633 indri
051 Q0 AP880302-0275 240 -8.76364 indri
051 Q0 AP880819-0148 241 -8.76451 indri
051 Q0 AP880706-0046 242 -8.76529 indri
051 Q0 AP880516-0328 243 -8.76595 indri
051 Q0 AP880428-0001 244 -8.76746 indri
051 Q0 AP880804-0086 245 -8.7676 indri
051 Q0 AP880705-0130 246 -8.77056 indri
051 Q0 AP890519-0076 247 -8.77154 indri
051 Q0 AP880616-0202 248 -8.77294 indri
051 Q0 AP881207-0223 249 -8.77416 indri
051 Q0 AP890110-0304 250 -8.77547 indri
051 Q0 AP880618-0076 251 -8.77767 indri
051 Q0 AP890330-0021 252 -8.77987 indri
051 Q0 AP890418-0290 253 -8.78425 indri
051 Q0 AP880707-0129 254 -8.78523 indri
051 Q0 AP881205-0021 255 -8.78676 indri
051 Q0 AP890908-0034 256 -8.78774 indri
051 Q0 AP880705-0202 257 -8.7941 indri
051 Q0 AP890607-0108 258 -8.79478 indri
051 Q0 AP891007-0018 259 -8.79749 indri
051 Q0 AP881124-0128 260 -8.79796 indri
051 Q0 AP881117-0116 261 -8.80233 indri
051 Q0 AP891002-0261 262 -8.80555 indri
051 Q0 AP880716-0019 263 -8.80794 indri
051 Q0 AP880708-0207 264 -8.81456 indri
051 Q0 AP880706-0109 265 -8.81519 indri
051 Q0 AP880720-0123 266 -8.82172 indri
051 Q0 AP890419-0227 267 -8.82177 indri
051 Q0 AP880704-0147 268 -8.82239 indri
051 Q0 AP880621-0240 269 -8.82455 indri
051 Q0 AP890509-0155 270 -8.82619 indri
051 Q0 AP880728-0023 271 -8.82654 indri
051 Q0 AP880710-0042 272 -8.83201 indri
051 Q0 AP880617-0033 273 -8.83543 indri
051 Q0 AP881209-0219 274 -8.83577 indri
051 Q0 AP891103-0204 275 -8.83781 indri
051 Q0 AP890929-0096 276 -8.84885 indri
051 Q0 AP880704-0046 277 -8.84946 indri
051 Q0 AP881209-0233 278 -8.85193 indri
051 Q0 AP880316-0029 279 -8.85265 indri
051 Q0 AP890419-0189 280 -8.85332 indri
051 Q0 AP890606-0111 281 -8.85398 indri
051 Q0 AP880425-0167 282 -8.85865 indri
051 Q0 AP881115-0114 283 -8.86462 indri
051 Q0 AP880618-0111 284 -8.86462 indri
051 Q0 AP880704-0119 285 -8.8687 indri
051 Q0 AP880818-0297 286 -8.86894 indri
051 Q0 AP890523-0040 287 -8.8694 indri
051 Q0 AP880704-0123 288 -8.86959 indri
051 Q0 AP890412-0226 289 -8.87056 indri
051 Q0 AP891006-0222 290 -8.87137 indri
051 Q0 AP890112-0007 291 -8.87375 indri
051 Q0 AP880705-0056 292 -8.87404 indri
051 Q0 AP880708-0109 293 -8.87463 indri
051 Q0 AP880519-0275 294 -8.87548 indri
051 Q0 AP880610-0282 295 -8.8777 indri
051 Q0 AP890217-0158 296 -8.87965 indri
051 Q0 AP890506-0006 297 -8.88037 indri
051 Q0 AP891017-0271 298 -8.88398 indri
051 Q0 AP880704-0144 299 -8.8864 indri
051 Q0 AP890627-0100 300 -8.8917 indri
051 Q0 AP890315-0137 301 -8.89441 indri
051 Q0 AP890526-0012 302 -8.89459 indri
051 Q0 AP880703-0078 303 -8.89485 indri
051 Q0 AP881204-0092 304 -8.89491 indri
051 Q0 AP891221-0216 305 -8.89905 indri
051 Q0 AP890929-0165 306 -8.89976 indri
051 Q0 AP890427-0221 307 -8.90003 indri
051 Q0 AP891220-0125 308 -8.90012 indri
051 Q0 AP880709-0178 309 -8.90207 indri
051 Q0 AP880407-0149 310 -8.9029 indri
051 Q0 AP890329-0113 311 -8.90322 indri
051 Q0 AP880624-0025 312 -8.90438 indri
051 Q0 AP880227-0156 313 -8.90474 indri
051 Q0 AP890523-0235 314 -8.9058 indri
051 Q0 AP880623-0180 315 -8.91215 indri
051 Q0 AP890301-0211 316 -8.9125 indri
051 Q0 AP890505-0021 317 -8.9134 indri
051 Q0 AP891218-0055 318 -8.91628 indri
051 Q0 AP880805-0001 319 -8.91665 indri
051 Q0 AP891019-0216 320 -8.91744 indri
051 Q0 AP890526-0152 321 -8.91806 indri
051 Q0 AP880819-0144 322 -8.92057 indri
051 Q0 AP880627-0009 323 -8.92182 indri
051 Q0 AP890808-0010 324 -8.92275 indri
051 Q0 AP880709-0109 325 -8.9285 indri
051 Q0 AP890908-0122 326 -8.92867 indri
051 Q0 AP881205-0276 327 -8.9299 indri
051 Q0 AP880225-0004 328 -8.93083 indri
051 Q0 AP880215-0218 329 -8.93083 indri
051 Q0 AP880708-0248 330 -8.9313 indri
051 Q0 AP890407-0285 331 -8.93612 indri
051 Q0 AP881206-0223 332 -8.93793 indri
051 Q0 AP891018-0174 333 -8.93852 indri
051 Q0 AP890811-0028 334 -8.94191 indri
051 Q0 AP880405-0268 335 -8.94388 indri
051 Q0 AP890811-0242 336 -8.94436 indri
051 Q0 AP890724-0259 337 -8.94504 indri
051 Q0 AP891207-0121 338 -8.94569 indri
051 Q0 AP880621-0250 339 -8.9467 indri
051 Q0 AP890210-0048 340 -8.9468 indri
051 Q0 AP880907-0010 341 -8.95121 indri
051 Q0 AP880906-0086 342 -8.95198 indri
051 Q0 AP880707-0067 343 -8.95206 indri
051 Q0 AP890601-0339 344 -8.95274 indri
051 Q0 AP891211-0325 345 -8.9539 indri
051 Q0 AP891122-0148 346 -8.95415 indri
051 Q0 AP890108-0068 347 -8.95482 indri
051 Q0 AP880617-0306 348 -8.95559 indri
051 Q0 AP881025-0133 349 -8.95619 indri
051 Q0 AP890920-0246 350 -8.95696 indri
051 Q0 AP881205-0264 351 -8.95752 indri
051 Q0 AP890605-0085 352 -8.95919 indri
051 Q0 AP890821-0246 353 -8.96001 indri
051 Q0 AP881119-0077 354 -8.96001 indri
051 Q0 AP890314-0278 355 -8.96054 indri
051 Q0 AP890928-0294 356 -8.96191 indri
051 Q0 AP880423-0034 357 -8.96355 indri
051 Q0 AP881129-0057 358 -8.96646 indri
051 Q0 AP881014-0292 359 -8.96755 indri
051 Q0 AP890802-0237 360 -8.9679 indri
051 Q0 AP890618-0075 361 -8.96836 indri
051 Q0 AP890608-0018 362 -8.97028 indri
051 Q0 AP890428-0191 363 -8.97087 indri
051 Q0 AP890418-0079 364 -8.971 indri
051 Q0 AP880711-0074 365 -8.97132 indri
051 Q0 AP890105-0091 366 -8.97143 indri
051 Q0 AP891024-0013 367 -8.97186 indri
051 Q0 AP890920-0049 368 -8.97252 indri
051 Q0 AP881121-0268 369 -8.97252 indri
051 Q0 AP880622-0188 370 -8.97266 indri
051 Q0 AP880623-0015 371 -8.97285 indri
051 Q0 AP890117-0018 372 -8.97288 indri
051 Q0 AP880619-0092 373 -8.97322 indri
051 Q0 AP890222-0111 374 -8.97325 indri
051 Q0 AP890622-0084 375 -8.97325 indri
051 Q0 AP890427-0195 376 -8.97352 indri
051 Q0 AP880708-0092 377 -8.97363 indri
051 Q0 AP881128-0075 378 -8.97401 indri
051 Q0 AP880526-0209 379 -8.97409 indri
051 Q0 AP880520-0122 380 -8.97476 indri
051 Q0 AP880814-0005 381 -8.97626 indri
051 Q0 AP881203-0143 382 -8.97663 indri
051 Q0 AP891004-0231 383 -8.97858 indri
051 Q0 AP880808-0162 384 -8.97888 indri
051 Q0 AP890327-0161 385 -8.97925 indri
051 Q0 AP880705-0076 386 -8.98 indri
051 Q0 AP880402-0046 387 -8.98011 indri
051 Q0 AP890814-0092 388 -8.9809 indri
051 Q0 AP891120-0065 389 -8.98149 indri
051 Q0 AP880705-0061 390 -8.98186 indri
051 Q0 AP880809-0246 391 -8.98335 indri
051 Q0 AP890911-0278 392 -8.98373 indri
051 Q0 AP890310-0265 393 -8.98484 indri
051 Q0 AP880831-0223 394 -8.98558 indri
051 Q0 AP890701-0050 395 -8.98707 indri
051 Q0 AP880418-0064 396 -8.98894 indri
051 Q0 AP890125-0094 397 -8.98929 indri
051 Q0 AP880520-0288 398 -8.98959 indri
051 Q0 AP880706-0188 399 -8.99003 indri
051 Q0 AP890206-0170 400 -8.99077 indri
051 Q0 AP891027-0233 401 -8.99235 indri
051 Q0 AP890907-0159 402 -8.99316 indri
051 Q0 AP880705-0046 403 -8.99335 indri
051 Q0 AP890413-0014 404 -8.9938 indri
051 Q0 AP890428-0054 405 -8.99511 indri
051 Q0 AP880411-0118 406 -8.99556 indri
051 Q0 AP890110-0016 407 -8.99672 indri
051 Q0 AP880813-0003 408 -8.99776 indri
051 Q0 AP881111-0202 409 -8.99813 indri
051 Q0 AP880427-0193 410 -8.99834 indri
051 Q0 AP880312-0036 411 -8.99996 indri
051 Q0 AP880312-0052 412 -9.00143 indri
051 Q0 AP890223-0299 413 -9.00252 indri
051 Q0 AP881231-0042 414 -9.00325 indri
051 Q0 AP890418-0241 415 -9.00435 indri
051 Q0 AP890617-0131 416 -9.00525 indri
051 Q0 AP890906-0311 417 -9.00544 indri
051 Q0 AP880617-0270 418 -9.00544 indri
051 Q0 AP890609-0270 419 -9.00544 indri
051 Q0 AP880519-0303 420 -9.00573 indri
051 Q0 AP890306-0244 421 -9.00653 indri
051 Q0 AP880225-0174 422 -9.00733 indri
051 Q0 AP880718-0153 423 -9.00798 indri
051 Q0 AP880731-0051 424 -9.00835 indri
051 Q0 AP890723-0009 425 -9.00871 indri
051 Q0 AP880703-0071 426 -9.00928 indri
051 Q0 AP880704-0050 427 -9.0098 indri
051 Q0 AP890624-0007 428 -9.0102 indri
051 Q0 AP890712-0120 429 -9.01028 indri
051 Q0 AP890914-0041 430 -9.01084 indri
051 Q0 AP891217-0040 431 -9.01116 indri
051 Q0 AP891209-0045 432 -9.01197 indri
051 Q0 AP890428-0002 433 -9.01305 indri
051 Q0 AP890504-0256 434 -9.01378 indri
051 Q0 AP891110-0023 435 -9.01466 indri
051 Q0 AP891205-0223 436 -9.0154 indri
051 Q0 AP891006-0104 437 -9.01656 indri
051 Q0 AP890208-0268 438 -9.01666 indri
051 Q0 AP880704-0025 439 -9.01666 indri
051 Q0 AP880808-0072 440 -9.01666 indri
051 Q0 AP890322-0207 441 -9.01758 indri
051 Q0 AP880706-0325 442 -9.01774 indri
051 Q0 AP880527-0315 443 -9.01795 indri
051 Q0 AP880623-0157 444 -9.01814 indri
051 Q0 AP880718-0071 445 -9.01918 indri
051 Q0 AP890521-0093 446 -9.01991 indri
051 Q0 AP891129-0178 447 -9.02004 indri
051 Q0 AP890726-0019 448 -9.02004 indri
051 Q0 AP890209-0229 449 -9.02061 indri
051 Q0 AP880415-0035 450 -9.02161 indri
051 Q0 AP880726-0137 451 -9.02204 indri
051 Q0 AP880708-0100 452 -9.02276 indri
051 Q0 AP890723-0061 453 -9.02312 indri
051 Q0 AP890813-0052 454 -9.02339 indri
051 Q0 AP890207-0277 455 -9.02383 indri
051 Q0 AP880806-0091 456 -9.02386 indri
051 Q0 AP880811-0006 457 -9.02386 indri
051 Q0 AP890122-0100 458 -9.02447 indri
051 Q0 AP880621-0255 459 -9.02483 indri
051 Q0 AP880215-0180 460 -9.02526 indri
051 Q0 AP890405-0282 461 -9.02555 indri
051 Q0 AP880729-0186 462 -9.0257 indri
051 Q0 AP880712-0223 463 -9.02598 indri
051 Q0 AP880713-0032 464 -9.02633 indri
051 Q0 AP881130-0272 465 -9.02808 indri
051 Q0 AP880920-0022 466 -9.02884 indri
051 Q0 AP890406-0263 467 -9.02918 indri
051 Q0 AP880622-0286 468 -9.0304 indri
051 Q0 AP880719-0122 469 -9.0306 indri
051 Q0 AP890323-0197 470 -9.03096 indri
051 Q0 AP880709-0167 471 -9.03096 indri
051 Q0 AP890724-0045 472 -9.03237 indri
051 Q0 AP880901-0273 473 -9.03308 indri
051 Q0 AP880309-0405 474 -9.03344 indri
051 Q0 AP890224-0066 475 -9.03556 indri
051 Q0 AP890206-0237 476 -9.03591 indri
051 Q0 AP880709-0054 477 -9.03626 indri
051 Q0 AP890111-0138 478 -9.03694 indri
051 Q0 AP881102-0163 479 -9.03838 indri
051 Q0 AP890613-0247 480 -9.03838 indri
051 Q0 AP880711-0173 481 -9.04014 indri
051 Q0 AP890223-0276 482 -9.04049 indri
051 Q0 AP881019-0150 483 -9.04119 indri
051 Q0 AP880707-0042 484 -9.04119 indri
051 Q0 AP881207-0273 485 -9.04189 indri
051 Q0 AP880229-0271 486 -9.04225 indri
051 Q0 AP890614-0287 487 -9.0426 indri
051 Q0 AP890929-0032 488 -9.04273 indri
051 Q0 AP890322-0114 489 -9.04313 indri
051 Q0 AP890714-0212 490 -9.0454 indri
051 Q0 AP890128-0159 491 -9.0461 indri
051 Q0 AP880504-0042 492 -9.04944 indri
051 Q0 AP881221-0144 493 -9.05063 indri
051 Q0 AP880803-0124 494 -9.05098 indri
051 Q0 AP891128-0199 495 -9.05168 indri
051 Q0 AP880506-0221 496 -9.05202 indri
051 Q0 AP880809-0250 497 -9.05203 indri
051 Q0 AP880621-0331 498 -9.05307 indri
051 Q0 AP890623-0029 499 -9.05325 indri
051 Q0 AP880728-0142 500 -9.05445 indri
051 Q0 AP890406-0027 501 -9.05445 indri
051 Q0 AP890920-0009 502 -9.05539 indri
051 Q0 AP880329-0252 503 -9.05549 indri
051 Q0 AP880428-0187 504 -9.05577 indri
051 Q0 AP890919-0084 505 -9.0563 indri
051 Q0 AP880921-0119 506 -9.05752 indri
051 Q0 AP890516-0077 507 -9.05826 indri
051 Q0 AP891002-0120 508 -9.05873 indri
051 Q0 AP890914-0069 509 -9.05891 indri
051 Q0 AP890828-0140 510 -9.05926 indri
051 Q0 AP890323-0016 511 -9.05934 indri
051 Q0 AP880506-0116 512 -9.05934 indri
051 Q0 AP890202-0195 513 -9.05995 indri
051 Q0 AP891018-0047 514 -9.05995 indri
051 Q0 AP881205-0278 515 -9.06031 indri
051 Q0 AP891221-0118 516 -9.06055 indri
051 Q0 AP880312-0117 517 -9.06171 indri
051 Q0 AP890511-0035 518 -9.06171 indri
051 Q0 AP890816-0246 519 -9.06239 indri
051 Q0 AP891215-0125 520 -9.0624 indri
051 Q0 AP881222-0106 521 -9.06274 indri
051 Q0 AP890306-0264 522 -9.06343 indri
051 Q0 AP891030-0178 523 -9.06344 indri
051 Q0 AP880301-0282 524 -9.06379 indri
051 Q0 AP880709-0088 525 -9.06446 indri
051 Q0 AP890130-0234 526 -9.06483 indri
051 Q0 AP890301-0076 527 -9.06514 indri
051 Q0 AP881230-0079 528 -9.06548 indri
051 Q0 AP880927-0191 529 -9.06552 indri
051 Q0 AP880316-0154 530 -9.06622 indri
051 Q0 AP880513-0032 531 -9.06622 indri
051 Q0 AP891017-0091 532 -9.0672 indri
051 Q0 AP880812-0142 533 -9.06754 indri
051 Q0 AP890121-0095 534 -9.06795 indri
051 Q0 AP880705-0038 535 -9.06822 indri
051 Q0 AP880316-0024 536 -9.06931 indri
051 Q0 AP880707-0038 537 -9.06959 indri
051 Q0 AP880704-0146 538 -9.07027 indri
051 Q0 AP880705-0010 539 -9.07095 indri
051 Q0 AP890425-0029 540 -9.07106 indri
051 Q0 AP890509-0269 541 -9.0713 indri
051 Q0 AP880714-0170 542 -9.07164 indri
051 Q0 AP890724-0067 543 -9.07171 indri
051 Q0 AP891219-0192 544 -9.07209 indri
051 Q0 AP890503-0254 545 -9.07261 indri
051 Q0 AP881105-0040 546 -9.07266 indri
051 Q0 AP890125-0185 547 -9.07347 indri
051 Q0 AP890426-0268 548 -9.07368 indri
051 Q0 AP891005-0219 549 -9.0738 indri
051 Q0 AP890727-0192 550 -9.07381 indri
051 Q0 AP891103-0231 551 -9.07436 indri
051 Q0 AP880727-0112 552 -9.0744 indri
051 Q0 AP890619-0204 553 -9.07538 indri
051 Q0 AP891111-0084 554 -9.0759 indri
051 Q0 AP880409-0180 555 -9.07724 indri
051 Q0 AP880415-0170 556 -9.07827 indri
051 Q0 AP890119-0027 557 -9.0793 indri
051 Q0 AP880706-0214 558 -9.08012 indri
051 Q0 AP880706-0260 559 -9.08046 indri
051 Q0 AP880702-0184 560 -9.08079 indri
